genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,item_id
Hip-Hop,J. Cole,Crooked Smile,71,0.433,0.607,278573,0.784,0.0,G,0.689,-6.293,Major,0.268,81.004,4/4,0.482,1366
Hip-Hop,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,72,0.591,0.794,231333,0.448,0.0,A#,0.109,-4.771,Minor,0.0539,120.055,4/4,0.588,1400
Hip-Hop,NAV,Held Me Down,73,0.482,0.826,228107,0.422,0.0,D#,0.108,-8.217,Minor,0.11,119.994,4/4,0.218,1297
Hip-Hop,Tee Grizzley,Fuck It Off (feat. Chris Brown),74,0.0728,0.801,147600,0.578,0.0,C#,0.185,-7.148,Major,0.201,100.032,4/4,0.126,1136
Hip-Hop,KIDS SEE GHOSTS,4th Dimension,72,0.278,0.765,153351,0.542,1.87e-05,C#,0.609,-6.755,Major,0.39,171.945,4/4,0.734,947
Hip-Hop,G-Eazy,I Mean It,75,0.125,0.712,236480,0.562,0.0,A#,0.136,-6.008,Major,0.129,140.0,4/4,0.142,781
Hip-Hop,ScHoolboy Q,Man Of The Year,72,0.00536,0.749,216013,0.865,0.0,D#,0.198,-5.228,Major,0.0413,111.914,4/4,0.371,1141
Hip-Hop,Kendrick Lamar,King Kunta,76,0.00589,0.884,234693,0.657,0.0,F#,0.154,-4.569,Minor,0.0977,107.059,4/4,0.489,1043
Hip-Hop,XXXTENTACION,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",74,0.118,0.767,192229,0.561,0.0,D,0.0737,-7.418,Minor,0.0509,90.021,4/4,0.542,1059
Hip-Hop,Wisin & Yandel,Aullando,84,0.184,0.8,226200,0.74,0.0,A#,0.0558,-4.52,Minor,0.0479,90.035,4/4,0.775,1289
Hip-Hop,Wu-Tang Clan,C.R.E.A.M.,74,0.57,0.479,252187,0.549,0.0239,B,0.127,-10.551,Minor,0.373,180.985,4/4,0.576,886
Hip-Hop,Gunna,Baby Birkin,73,0.232,0.848,181948,0.649,0.0,D,0.101,-6.083,Major,0.315,118.04,4/4,0.629,857
Hip-Hop,Rae Sremmurd,No Type,76,0.013,0.888,200080,0.483,4.85e-06,F#,0.0926,-7.797,Major,0.154,125.008,4/4,0.226,980
Hip-Hop,Future,Realer N Realer,72,0.0117,0.73,170920,0.465,0.0,C#,0.28,-6.29,Major,0.278,148.028,4/4,0.367,1193
Hip-Hop,Drake,Legend,72,0.024,0.715,241853,0.561,0.0,C#,0.0769,-7.605,Major,0.0721,100.076,4/4,0.297,956
Hip-Hop,Offset,Quarter Milli (feat. Gucci Mane),75,0.0688,0.909,194875,0.55,8.97e-05,A,0.11,-7.795,Major,0.0728,130.036,4/4,0.189,1216
Hip-Hop,Bryson Tiller,Right My Wrongs,73,0.344,0.538,249320,0.449,0.0,C#,0.157,-8.078,Major,0.0463,132.639,4/4,0.27,1143
Hip-Hop,Shoreline Mafia,Whuss The Deal,71,0.155,0.837,195636,0.403,0.000511,D,0.225,-10.053,Major,0.33,82.517,4/4,0.2,1313
Hip-Hop,Eminem,My Name Is,75,0.0416,0.869,268400,0.68,1.12e-06,C#,0.0914,-6.233,Major,0.318,85.519,4/4,0.815,1416
Hip-Hop,Jacquees,You,77,0.413,0.735,217387,0.453,0.0,G#,0.104,-8.264,Minor,0.0602,115.002,4/4,0.335,806
Hip-Hop,Lil Peep,Benz Truck (гелик),76,0.0498,0.602,159987,0.762,0.00819,D,0.121,-6.149,Minor,0.0347,92.02,4/4,0.112,711
Hip-Hop,KIDS SEE GHOSTS,Feel The Love,72,0.126,0.58,165053,0.469,7.32e-05,C,0.099,-5.946,Minor,0.104,110.573,4/4,0.369,1131
Hip-Hop,Drake,HYFR (Hell Ya Fucking Right),69,0.123,0.444,206627,0.627,0.0,G,0.0795,-8.744,Minor,0.252,98.21,3/4,0.359,1073
Hip-Hop,Drake,Too Good,76,0.0662,0.82,263373,0.641,5.07e-05,E,0.102,-7.811,Minor,0.116,117.974,4/4,0.395,744
Hip-Hop,Lil Yachty,NBAYOUNGBOAT,71,0.0515,0.769,139845,0.807,0.0,B,0.111,-2.966,Major,0.306,82.422,4/4,0.364,1001
Hip-Hop,Ski Mask The Slump God,He Diddy!,72,0.581,0.885,74344,0.408,1.23e-05,G#,0.117,-12.923,Major,0.116,129.894,4/4,0.263,808
Hip-Hop,Meek Mill,R.I.C.O. (feat. Drake),73,0.317,0.727,197133,0.599,0.0,C#,0.219,-6.941,Major,0.327,167.909,3/4,0.386,770
Hip-Hop,50 Cent,Candy Shop,78,0.0253,0.614,209107,0.574,3.2e-05,B,0.38,-7.961,Major,0.466,125.173,5/4,0.755,995
Hip-Hop,Machine Gun Kelly,RAP DEVIL,73,0.217,0.895,286117,0.839,3e-06,C,0.239,-4.512,Major,0.227,149.951,4/4,0.756,708
Hip-Hop,Gunna,Derek Fisher (feat. Lil Baby),73,0.293,0.759,189443,0.562,0.0,A,0.0979,-6.228,Minor,0.149,145.139,4/4,0.706,763
Hip-Hop,Warren G,Regulate,74,0.29,0.845,248867,0.51,2.39e-06,B,0.114,-13.064,Minor,0.224,95.265,4/4,0.74,880
Hip-Hop,Kap G,Marvelous Day (feat. Lil Uzi Vert & Gunna),71,0.634,0.846,223921,0.651,0.0,G,0.125,-5.481,Minor,0.128,140.048,4/4,0.581,790
Hip-Hop,Mac Miller,Dang! (feat. Anderson .Paak),74,0.00826,0.836,305350,0.67,0.000355,F,0.0837,-6.907,Minor,0.23,107.018,4/4,0.556,1114
Hip-Hop,J. Cole,Window Pain - Outro,70,0.0607,0.72,286730,0.626,0.0,G#,0.0728,-9.351,Major,0.397,75.032,4/4,0.182,1099
Hip-Hop,$uicideBoy$,Paris,76,0.0725,0.849,111020,0.648,0.00592,G,0.0984,-6.188,Major,0.0832,106.075,4/4,0.196,895
Hip-Hop,2Pac,Ambitionz Az A Ridah,79,0.00253,0.801,278387,0.908,0.000655,D,0.0698,-6.554,Major,0.221,87.279,4/4,0.805,835
Hip-Hop,Quality Control,Movin’ Up,72,0.197,0.938,167298,0.377,3.05e-05,C,0.178,-6.253,Major,0.127,108.985,4/4,0.598,969
Hip-Hop,Nicky Jam,X - Remix,79,0.0561,0.663,235747,0.696,3.77e-05,A,0.0778,-4.957,Minor,0.103,180.113,4/4,0.738,1011
Hip-Hop,OutKast,Roses,72,0.0481,0.751,369573,0.708,1.83e-05,C,0.107,-5.645,Major,0.0545,108.97,4/4,0.509,922
Hip-Hop,Playboi Carti,R.I.P.,69,0.0119,0.725,192027,0.723,0.0,G#,0.086,-6.067,Minor,0.16,140.003,4/4,0.509,719
Hip-Hop,Takeoff,She Gon Wink,70,0.102,0.753,216214,0.736,0.0,C#,0.189,-6.157,Minor,0.0865,140.994,4/4,0.272,1345
Hip-Hop,Yung Bans,Ridin (feat. Landon Cube & YBN Nahmir),71,0.606,0.832,225103,0.439,5.45e-06,E,0.11,-9.594,Minor,0.0996,145.004,4/4,0.53,997
Hip-Hop,Rae Sremmurd,This Could Be Us,72,0.275,0.718,206307,0.692,0.0,F,0.118,-5.06,Minor,0.148,142.992,4/4,0.721,871
Hip-Hop,Famous Dex,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",70,0.235,0.68,230408,0.732,0.000174,A#,0.0705,-7.108,Minor,0.27,75.422,4/4,0.864,1357
Hip-Hop,Lupe Fiasco,Battle Scars,71,0.186,0.517,250320,0.811,0.0,F,0.105,-4.526,Minor,0.286,168.269,4/4,0.494,1391
Hip-Hop,A$AP Rocky,A$AP Forever,73,0.224,0.469,233061,0.78,0.0,A#,0.13,-6.49,Minor,0.122,125.999,4/4,0.444,762
Hip-Hop,Lil Baby,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),72,0.0912,0.855,187465,0.516,0.0,A#,0.114,-8.116,Minor,0.44,140.955,4/4,0.153,1124
Hip-Hop,Eminem,Normal,73,0.261,0.907,222477,0.64,0.0,F#,0.0785,-6.542,Major,0.354,120.995,4/4,0.803,1157
Hip-Hop,Lil Peep,Runaway,74,0.44,0.399,192760,0.591,0.0616,F#,0.446,-8.792,Minor,0.052,79.892,3/4,0.175,1251
Hip-Hop,Lupe Fiasco,The Show Goes On,69,0.0189,0.591,239613,0.889,0.0,G,0.155,-3.839,Major,0.115,143.067,4/4,0.65,1288
Hip-Hop,JID,NEVER,70,0.0276,0.593,241682,0.647,1.47e-05,C#,0.0673,-7.49,Major,0.313,103.951,4/4,0.23,1134
Hip-Hop,Drake,Houstatlantavegas,70,0.393,0.683,290791,0.695,0.00124,C#,0.124,-6.798,Minor,0.0574,135.337,4/4,0.406,1374
Hip-Hop,J. Cole,Fire Squad,70,0.279,0.516,288200,0.738,0.0,B,0.621,-7.21,Major,0.415,175.432,4/4,0.595,748
Hip-Hop,J. Cole,The Cut Off (feat. kiLL edward),69,0.185,0.74,237295,0.543,0.0,C#,0.372,-7.979,Major,0.399,78.198,4/4,0.337,1110
Hip-Hop,Drake,Signs,73,0.0853,0.79,234373,0.734,0.00409,C,0.112,-4.66,Major,0.0524,107.369,4/4,0.223,1174
Hip-Hop,Huncho Jack,Saint,73,0.00823,0.857,140793,0.642,0.0,C,0.106,-3.656,Major,0.0588,150.06,4/4,0.0658,1242
Hip-Hop,Mike WiLL Made-It,Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),72,0.128,0.871,273087,0.552,0.0,E,0.272,-4.953,Minor,0.0509,141.973,4/4,0.27,913
Hip-Hop,Kodak Black,Identity Theft,72,0.0416,0.938,127346,0.696,0.0,C#,0.126,-5.837,Major,0.384,97.988,4/4,0.756,802
Hip-Hop,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",75,0.00413,0.653,202805,0.718,0.0,D#,0.0537,-5.232,Minor,0.213,82.034,4/4,0.216,1367
Hip-Hop,Key Glock,Russian Cream,70,0.11,0.867,142498,0.774,0.0,B,0.157,-5.791,Minor,0.315,130.007,4/4,0.549,1401
Hip-Hop,Drake,Uptown (feat. Bun B & Lil Wayne),69,0.00391,0.416,382262,0.824,0.0,C#,0.104,-3.075,Major,0.343,85.433,5/4,0.417,1342
Hip-Hop,Fugees,Killing Me Softly With His Song,68,0.0279,0.765,298773,0.29,1.02e-06,E,0.571,-17.117,Minor,0.139,92.409,4/4,0.506,1202
Hip-Hop,Future,Never Stop,71,0.0662,0.571,291334,0.556,0.000149,C#,0.137,-5.857,Major,0.223,155.465,4/4,0.0762,1272
Hip-Hop,A$AP Rocky,Lord Pretty Flacko Jodye 2 (LPFJ2),70,0.0122,0.489,126960,0.718,0.0,F#,0.0546,-5.989,Major,0.11,207.986,4/4,0.0568,1334
Hip-Hop,Lil Peep,Sex with My Ex,73,0.0472,0.497,213640,0.77,0.0,F#,0.102,-4.298,Major,0.0757,167.892,4/4,0.47,754
Hip-Hop,Drake,Final Fantasy,70,0.422,0.5,219960,0.448,8.03e-06,C,0.115,-10.977,Major,0.442,144.204,1/4,0.104,852
Hip-Hop,ScHoolboy Q,Studio,69,0.0507,0.709,278067,0.589,0.0,G#,0.0585,-7.776,Minor,0.0433,133.922,3/4,0.58,1365
Hip-Hop,Gunna,Out The Hood,72,0.375,0.84,155873,0.427,2.55e-05,F,0.111,-9.777,Minor,0.376,147.931,4/4,0.445,1371
Hip-Hop,Eminem,Stepping Stone,73,0.0305,0.616,309638,0.684,0.0,G,0.376,-6.032,Major,0.311,179.503,4/4,0.312,1177
Hip-Hop,Lil Pump,ION (feat. Smokepurpp),72,0.00837,0.899,141538,0.593,0.0,C#,0.213,-7.143,Major,0.294,155.881,4/4,0.904,920
Hip-Hop,Jaden Smith,SOHO,72,0.342,0.547,208493,0.596,0.335,G#,0.148,-7.744,Minor,0.192,159.985,4/4,0.368,1122
Hip-Hop,Bryson Tiller,Canceled,73,0.157,0.767,183960,0.611,0.0116,F,0.0836,-5.173,Minor,0.0983,94.034,4/4,0.11,1078
Hip-Hop,Lil Xan,Lies (feat. Lil Skies),72,0.0262,0.779,206387,0.626,0.00488,A#,0.114,-7.73,Minor,0.067,140.078,4/4,0.419,1098
Hip-Hop,Drake,Summer Games,71,0.477,0.775,247893,0.482,0.0456,C#,0.11,-11.269,Major,0.0357,136.016,4/4,0.134,1373
Hip-Hop,Drake,Crew Love,70,0.227,0.418,208813,0.546,0.0,C,0.229,-9.057,Minor,0.238,160.152,4/4,0.294,1329
Hip-Hop,Future,Astronauts,70,0.0402,0.732,169920,0.586,2.66e-06,C#,0.121,-7.868,Major,0.232,76.48,4/4,0.73,1181
Hip-Hop,21 Savage,a&t,72,0.00169,0.924,211588,0.567,0.0,F,0.0898,-5.009,Major,0.0964,146.975,4/4,0.827,1225
Hip-Hop,JID,Workin Out,69,0.384,0.818,226859,0.57,0.000102,A#,0.19,-8.067,Minor,0.285,126.938,4/4,0.561,777
Hip-Hop,Nas,If I Ruled the World (Imagine That),71,0.0474,0.879,282373,0.564,9.43e-06,A#,0.0519,-7.682,Minor,0.247,93.908,4/4,0.523,1179
Hip-Hop,HoodRich Pablo Juan,We Don't Luv Em (Remix),69,0.293,0.896,193776,0.615,0.0,F#,0.122,-9.326,Minor,0.326,140.04,4/4,0.89,1294
Hip-Hop,KYLE,Hey Julie! (feat. Lil Yachty),71,0.0446,0.801,156443,0.505,9.52e-06,B,0.122,-5.829,Major,0.293,161.059,4/4,0.757,834
Hip-Hop,Ski Mask The Slump God,COOLEST MONKEY IN THE JUNGLE,70,0.324,0.893,152213,0.676,0.0,A,0.0968,-4.867,Minor,0.227,125.923,4/4,0.804,1145
Hip-Hop,Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),72,0.0242,0.589,223973,0.658,0.0,B,0.118,-5.288,Minor,0.203,77.521,4/4,0.251,1087
Hip-Hop,Daddy Yankee,Dura,81,0.183,0.791,200480,0.848,0.0,C#,0.409,-3.456,Major,0.0506,95.0,4/4,0.828,1140
Hip-Hop,Aminé,SHINE,69,0.314,0.704,150000,0.517,6.36e-06,F,0.174,-7.999,Minor,0.312,139.857,4/4,0.443,1005
Hip-Hop,Russ,Me You,70,0.00196,0.702,164200,0.762,0.000451,G#,0.142,-2.733,Major,0.0328,95.019,4/4,0.233,1279
Hip-Hop,88GLAM,Lil Boat,71,0.0166,0.764,180813,0.672,1.06e-06,F#,0.103,-4.274,Minor,0.0655,150.021,4/4,0.594,1091
Hip-Hop,Tee Grizzley,Jettski Grizzley (feat. Lil Pump),69,0.0966,0.875,163200,0.878,0.0,G#,0.333,-5.358,Major,0.179,100.042,4/4,0.381,1155
Hip-Hop,Russ,Serious,70,0.132,0.69,188947,0.635,0.0,C#,0.362,-7.624,Major,0.34,144.065,4/4,0.569,849
Hip-Hop,KIDS SEE GHOSTS,Cudi Montage,69,0.401,0.729,197001,0.504,1.44e-06,G#,0.121,-6.784,Minor,0.0321,110.011,4/4,0.305,1064
Hip-Hop,Russ,Cherry Hill,68,0.161,0.681,222453,0.469,0.403,D,0.108,-10.803,Minor,0.0366,130.022,4/4,0.0373,884
Hip-Hop,Meek Mill,Wit The Shits (W.T.S) [feat. Melii],70,0.00735,0.756,170539,0.814,0.0,C,0.143,-5.398,Major,0.0416,146.99,4/4,0.709,730
Hip-Hop,Drake,8 Out Of 10,70,0.161,0.529,195720,0.69,0.0,D,0.498,-7.87,Major,0.74,170.54,4/4,0.311,893
Hip-Hop,Offset,After Dark,72,0.25,0.8,172881,0.696,1.4e-06,F#,0.0894,-7.004,Minor,0.228,100.003,4/4,0.189,1075
Hip-Hop,Big Sean,Living Single,68,0.214,0.717,276347,0.618,0.0,B,0.108,-5.419,Major,0.315,79.862,4/4,0.719,1318
Hip-Hop,Future,Call the Coroner,69,0.146,0.853,131756,0.805,0.0515,B,0.204,-3.331,Minor,0.202,134.55,4/4,0.879,714
Hip-Hop,Drake,Let’s Call It Off (feat. Peter Bjorn and John),69,0.00427,0.79,234176,0.731,0.29,A,0.157,-4.607,Minor,0.0327,127.403,4/4,0.938,1057
Hip-Hop,ScHoolboy Q,THat Part,69,0.0855,0.927,313573,0.535,0.0,F#,0.136,-7.59,Minor,0.0911,112.96,4/4,0.336,712
Hip-Hop,Gucci Mane,Kept Back (feat. Lil Pump) - Bonus Track,70,0.0713,0.907,177652,0.637,0.0,A#,0.0816,-5.498,Major,0.117,130.012,4/4,0.496,973
Hip-Hop,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",74,0.11,0.723,199747,0.732,0.0,B,0.484,-5.514,Major,0.0864,104.991,4/4,0.503,732
Hip-Hop,Lil Wayne,Dedicate,70,0.033,0.879,189909,0.662,0.0,D,0.716,-6.162,Major,0.309,117.975,4/4,0.723,1051
Hip-Hop,Pusha T,If You Know You Know,69,0.0186,0.46,202120,0.697,0.0,F#,0.362,-5.954,Minor,0.325,153.426,4/4,0.701,789
Hip-Hop,XXXTENTACION,Off the Wall!,69,0.123,0.834,203494,0.374,0.0,C#,0.134,-10.173,Major,0.333,140.001,4/4,0.545,1228
Hip-Hop,OutKast,The Way You Move (feat. Sleepy Brown) - Club Mix,68,0.126,0.871,234000,0.597,0.000115,F,0.0638,-4.932,Minor,0.0464,125.999,4/4,0.635,1240
Hip-Hop,CeeLo Green,Fuck You,67,0.129,0.69,222933,0.834,0.0,C,0.136,-5.79,Major,0.0566,127.43,4/4,0.738,1275
Hip-Hop,JAY Z,Numb / Encore,75,0.0603,0.687,205733,0.793,0.0,D,0.582,-4.254,Major,0.166,107.045,4/4,0.751,1002
Hip-Hop,Juicy J,Let Me See (feat. Kevin Gates & Lil Skies),69,0.00229,0.871,248387,0.798,0.0,B,0.234,-3.775,Major,0.203,140.049,4/4,0.527,1182
Hip-Hop,Mac Miller,Cinderella (feat. Ty Dolla $ign),70,0.235,0.545,480187,0.534,0.0,G#,0.345,-6.874,Minor,0.047,140.021,4/4,0.24,1207
Hip-Hop,"Tyler, The Creator",OKRA,69,0.0456,0.589,151027,0.57,1.51e-06,C#,0.137,-9.54,Major,0.361,136.203,4/4,0.441,958
Hip-Hop,Kodak Black,Take One,71,0.114,0.66,165517,0.615,0.0,C#,0.315,-7.2,Major,0.47,174.034,4/4,0.501,1213
Hip-Hop,Drake,Sandra’s Rose,70,0.0481,0.487,216333,0.849,0.0,C#,0.143,-5.432,Major,0.246,152.093,4/4,0.52,1381
Hip-Hop,Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),69,0.151,0.706,330783,0.688,0.0,C#,0.466,-6.357,Major,0.269,125.966,4/4,0.313,1290
Hip-Hop,Ski Mask The Slump God,So High,69,0.122,0.7,149813,0.435,0.000549,C,0.114,-12.597,Major,0.0428,141.914,4/4,0.21,1169
Hip-Hop,Drake,Is There More,69,0.727,0.698,226907,0.547,0.0,C#,0.159,-7.607,Major,0.315,83.801,4/4,0.548,784
Hip-Hop,Lil Peep,Broken Smile (My All),72,0.0459,0.545,280520,0.517,0.00724,C,0.15,-8.681,Minor,0.0359,120.044,4/4,0.115,1296
Hip-Hop,Belly,Might Not,68,0.283,0.792,224213,0.563,0.0,C#,0.128,-4.838,Major,0.0793,133.996,4/4,0.288,749
Hip-Hop,Gucci Mane,I'm Not Goin' (feat. Kevin Gates),68,0.156,0.835,196087,0.527,0.0,D,0.121,-5.48,Major,0.295,131.02,4/4,0.292,1405
Hip-Hop,Russ,The Flute Song,71,0.212,0.789,147600,0.524,0.0,C#,0.221,-7.942,Minor,0.273,138.064,4/4,0.343,1187
Hip-Hop,BROCKHAMPTON,FACE,69,0.591,0.945,259000,0.702,0.000538,B,0.0788,-5.016,Minor,0.12,119.887,4/4,0.678,1148
Hip-Hop,Quality Control,My Dawg,68,0.0253,0.911,317701,0.643,0.0,C#,0.103,-7.408,Major,0.117,133.029,4/4,0.605,1257
Hip-Hop,Ramz,Barking,80,0.185,0.45,202827,0.465,0.0,G,0.0782,-7.867,Minor,0.268,70.231,3/4,0.788,946
Hip-Hop,NF,My Life,68,0.273,0.707,215600,0.555,0.0,F,0.1,-7.981,Major,0.0595,131.893,4/4,0.208,751
Hip-Hop,Boogie,Silent Ride,68,0.333,0.676,170507,0.619,0.0,F#,0.165,-6.89,Major,0.0633,96.045,4/4,0.309,1025
Hip-Hop,Ms. Lauryn Hill,Doo Wop (That Thing),74,0.0393,0.535,320267,0.505,0.0,D,0.0923,-8.926,Minor,0.245,99.935,4/4,0.495,1112
Hip-Hop,Playboi Carti,New Choppa,67,0.174,0.772,126043,0.605,0.0,C,0.329,-4.223,Minor,0.0579,128.162,4/4,0.425,921
Hip-Hop,Jaden Smith,GHOST,72,0.145,0.782,129733,0.531,0.0501,C#,0.238,-6.636,Major,0.168,148.046,4/4,0.247,1058
Hip-Hop,50 Cent,P.I.M.P.,69,0.0485,0.673,249467,0.785,3.65e-06,A#,0.0397,-2.894,Minor,0.351,84.607,4/4,0.85,1322
Hip-Hop,Chief Keef,Hate Bein' Sober,66,0.00469,0.821,280173,0.469,0.0,G#,0.141,-7.152,Major,0.0473,132.002,4/4,0.321,1276
Hip-Hop,Lil Baby,Word On The Street,69,0.0562,0.888,172986,0.432,0.0,A#,0.112,-9.275,Minor,0.0934,99.965,4/4,0.173,1071
Hip-Hop,NF,Real,67,0.245,0.71,263040,0.862,0.0,C#,0.214,-6.086,Major,0.187,135.044,4/4,0.165,825
Hip-Hop,Lil Baby,All Of A Sudden,69,0.000142,0.759,169187,0.732,0.0016,C#,0.0626,-5.546,Major,0.118,140.005,4/4,0.379,764
Hip-Hop,D12,My Band,69,0.497,0.851,298773,0.849,2.05e-06,C#,0.116,-3.383,Minor,0.0828,120.014,4/4,0.844,1018
Hip-Hop,Logic,Ballin,70,0.0475,0.737,166080,0.854,0.0,D#,0.0905,-6.414,Minor,0.221,150.621,4/4,0.65,942
Hip-Hop,A$AP Mob,RAF,68,0.523,0.848,255413,0.663,0.0,G#,0.108,-5.606,Minor,0.245,133.993,4/4,0.333,700
Hip-Hop,Big Pun,Still Not a Player (feat. Joe) - Radio Version,68,0.203,0.9,236800,0.619,0.00156,E,0.0647,-6.518,Minor,0.312,94.121,4/4,0.864,1385
Hip-Hop,Lil Baby,I Am (Lil Baby & Gunna),69,0.348,0.819,145060,0.481,0.0,C#,0.122,-6.67,Major,0.415,129.97,4/4,0.279,1014
Hip-Hop,Lil Peep,White Wine,70,0.0121,0.675,155693,0.574,1.11e-05,F#,0.108,-8.066,Major,0.0559,135.037,4/4,0.482,1364
Hip-Hop,Petey Pablo,Freek-A-Leek,66,0.0744,0.756,235187,0.691,0.0,D,0.364,-3.718,Major,0.178,104.999,4/4,0.632,1102
Hip-Hop,NF,Green Lights,67,0.139,0.725,181867,0.659,0.0,A,0.106,-4.537,Major,0.246,160.062,4/4,0.56,821
Hip-Hop,Big Sean,Blessings,67,0.315,0.789,252040,0.621,0.0,A#,0.136,-7.685,Minor,0.283,118.891,4/4,0.158,1278
Hip-Hop,Eminem,Beautiful,72,0.266,0.724,392827,0.685,0.0,F,0.0771,-4.413,Minor,0.0768,132.09,4/4,0.524,756
Hip-Hop,Mac Miller,Perfecto,69,0.748,0.599,215413,0.317,0.0,C#,0.111,-11.212,Major,0.174,148.09,4/4,0.203,848
Hip-Hop,Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),69,0.0825,0.671,233278,0.833,0.0,F,0.0726,-5.152,Minor,0.395,79.351,4/4,0.702,1302
Hip-Hop,NAV,Up,69,0.0314,0.705,199520,0.492,0.0,G#,0.106,-6.762,Minor,0.0905,77.114,4/4,0.36,977
Hip-Hop,Logic,Contra,67,0.102,0.805,217147,0.824,0.0,C#,0.198,-5.844,Major,0.0534,126.012,4/4,0.649,793
Hip-Hop,XXXTENTACION,Floor 555,70,0.000424,0.695,93447,0.686,0.0023,A,0.365,-8.147,Minor,0.0478,105.219,4/4,0.354,1056
Hip-Hop,Fetty Wap,My Way (feat. Monty),68,0.00419,0.748,213053,0.741,0.0,F#,0.147,-3.103,Major,0.0531,128.077,4/4,0.537,936
Hip-Hop,Darell,Caliente,79,0.156,0.894,240307,0.796,0.000106,B,0.118,-3.119,Minor,0.0807,99.993,4/4,0.408,1103
Hip-Hop,A$AP Ferg,Plain Jane REMIX,70,0.0588,0.791,202636,0.839,6.26e-05,B,0.259,-4.284,Major,0.266,170.113,4/4,0.383,1263
Hip-Hop,Ty Dolla $ign,Love U Better (feat. Lil Wayne & The-Dream),71,0.0802,0.645,181880,0.541,0.0,A#,0.325,-6.312,Minor,0.0385,95.061,4/4,0.411,810
Hip-Hop,Zion & Lennox,La Player (Bandolera),83,0.16,0.769,249609,0.838,0.0,D,0.0935,-5.238,Major,0.0633,93.996,4/4,0.602,1300
Hip-Hop,A$AP Rocky,Tony Tone,69,0.139,0.534,208373,0.783,0.0,C#,0.0831,-4.013,Major,0.261,69.716,4/4,0.334,1037
Hip-Hop,A$AP Rocky,Canal St.,68,0.308,0.696,227427,0.583,0.0,D#,0.0964,-9.351,Minor,0.301,137.079,4/4,0.524,862
Hip-Hop,Joey Trap,Sesame Street (Extended Version),71,0.142,0.835,108927,0.852,0.0,G#,0.377,-4.574,Minor,0.0757,130.109,4/4,0.697,1084
Hip-Hop,Paris,Po'ed Up (feat. Gunna),70,0.0258,0.753,163907,0.78,0.0,A,0.0694,-5.835,Major,0.0826,163.962,4/4,0.534,941
Hip-Hop,J. Cole,In The Morning,66,0.764,0.44,234387,0.671,0.0,D#,0.212,-10.598,Minor,0.477,83.078,4/4,0.479,1046
Hip-Hop,NF,Dreams,67,0.394,0.49,221573,0.351,7.78e-06,B,0.111,-12.918,Minor,0.194,82.127,1/4,0.316,1283
Hip-Hop,Eazy-E,Real Muthaphuckkin' G's,71,0.0164,0.724,332733,0.853,0.0,B,0.65,-3.895,Minor,0.283,170.51,4/4,0.775,904
Hip-Hop,N.W.A.,Fuck Tha Police,69,0.0184,0.865,345717,0.751,0.0,G#,0.0529,-8.363,Minor,0.304,98.647,4/4,0.851,1153
Hip-Hop,Bone Thugs-N-Harmony,1st of Tha Month,66,0.0777,0.729,314680,0.581,3.81e-06,F,0.696,-8.235,Minor,0.18,74.038,4/4,0.508,986
Hip-Hop,NF,Lost In The Moment,67,0.41,0.505,242680,0.628,0.0,C,0.167,-7.744,Major,0.171,129.977,4/4,0.0398,786
Hip-Hop,Ice Cube,You Know How We Do It - Remastered,70,0.0977,0.747,232773,0.52,0.0537,A#,0.142,-10.523,Minor,0.0357,92.869,4/4,0.601,1097
Hip-Hop,Drake,Over,64,0.0113,0.337,233560,0.853,0.0,G,0.14,-5.611,Major,0.278,101.034,5/4,0.427,1048
Hip-Hop,Meek Mill,Millidelphia (feat. Swizz Beatz),68,0.0854,0.851,215839,0.702,0.0,C#,0.374,-4.172,Major,0.268,126.94,4/4,0.179,1346
Hip-Hop,Russ,Wife You Up,66,0.198,0.787,183253,0.508,0.0,F#,0.0834,-7.786,Minor,0.137,83.975,4/4,0.457,1171
Hip-Hop,Ski Mask The Slump God,Save Me Pt 2 (feat. Austin Lam),67,0.371,0.769,188707,0.368,0.0,C,0.12,-10.934,Major,0.0988,123.078,4/4,0.482,1328
Hip-Hop,KILLY,No Sad No Bad,72,0.0123,0.755,131500,0.569,0.0,C#,0.103,-7.996,Major,0.05,75.068,4/4,0.435,1307
Hip-Hop,J. Cole,Rich Niggaz,66,0.472,0.586,276093,0.717,0.00236,G#,0.104,-8.543,Minor,0.197,125.007,4/4,0.306,1224
Hip-Hop,Shoreline Mafia,Pressure (feat. OhGeesy & Fenix Flexin),66,0.164,0.749,164400,0.755,1.22e-05,C,0.176,-5.875,Major,0.141,102.973,4/4,0.323,1363
