genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,item_id
13,El Alfa,Tecnobow (feat. Diplo),65,0.126,0.805,228655,0.867,6.67e-06,2,0.188,-4.67,1,0.181,119,4,0.753,1527
13,XXXTENTACION,Carry On,80,0.768,0.735,129720,0.197,0.000276,3,0.296,-13.378,0,0.537,148,4,0.383,1528
13,Juice WRLD,Empty,76,0.081,0.725,248431,0.556,0.0,9,0.133,-4.825,0,0.0705,155,4,0.482,1529
13,Travis Scott,NO BYSTANDERS,78,0.0204,0.731,218284,0.811,0.0,1,0.411,-3.225,1,0.0712,147,4,0.426,1530
13,A Boogie Wit da Hoodie,Fall In Love,65,0.261,0.842,214857,0.727,0.0,0,0.131,-6.241,1,0.0675,108,4,0.721,1531
13,6ix9ine,TATI (feat. DJ SpinKing),78,0.00214,0.779,154565,0.767,0.0,11,0.102,-5.462,0,0.258,92,4,0.523,1532
13,Trippie Redd,Toxic Waste,72,0.0555,0.728,173129,0.517,1.95e-06,8,0.107,-11.404,1,0.0629,112,4,0.379,1533
13,Timmies,Tell Me Why I'm Waiting,73,0.8,0.671,123891,0.277,0.000325,6,0.0657,-11.185,0,0.0549,124,4,0.173,1534
13,Lil Uzi Vert,Dark Queen,76,0.222,0.747,173419,0.606,0.0,4,0.281,-5.286,1,0.172,155,4,0.2,1535
13,Vice,Make Up (feat. Ava Max) - MOTi Remix,62,0.0509,0.687,170625,0.728,0.0,6,0.216,-4.969,0,0.125,128,4,0.439,1536
13,Trippie Redd,Wicked,66,0.0883,0.812,138449,0.534,1.95e-06,4,0.141,-6.6,0,0.121,98,4,0.223,1537
13,Kanye West,Famous,75,0.0602,0.474,196040,0.741,0.0,6,0.115,-3.69,1,0.111,174,4,0.402,1538
13,YBN Nahmir,Bounce Out With That,75,0.033,0.865,97344,0.624,0.0,8,0.0984,-8.224,1,0.103,95,4,0.396,1539
13,Amenazzy,Solo,70,0.3,0.637,231909,0.513,0.000571,11,0.0981,-6.846,0,0.283,196,4,0.27,1540
13,Macklemore,And We Danced (feat. Ziggy Stardust),65,0.458,0.758,246213,0.676,0.0,5,0.0954,-6.598,1,0.0792,125,4,0.712,1541
13,Post Malone,Spoil My Night (feat. Swae Lee),79,0.337,0.669,194560,0.675,1.5e-05,1,0.109,-2.869,1,0.0337,161,4,0.262,1542
13,Lil Uzi Vert,7am,67,0.275,0.638,219712,0.526,0.0,7,0.462,-8.401,1,0.131,139,4,0.301,1543
13,Trippie Redd,Fire Starter,66,0.0023,0.51,157500,0.707,0.0,3,0.436,-4.913,0,0.0675,148,4,0.318,1544
13,Juice WRLD,Robbery,91,0.342,0.708,240527,0.691,0.0,2,0.222,-5.179,1,0.0442,80,4,0.535,1545
13,Travis Scott,Antidote,77,0.00767,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131,4,0.131,1546
13,Travis Scott,BUTTERFLY EFFECT,84,0.0531,0.763,190557,0.628,0.0,11,0.114,-5.85,1,0.05,141,4,0.193,1547
13,Post Malone,I Fall Apart,88,0.0689,0.556,223347,0.538,0.0,8,0.196,-5.408,0,0.0382,144,4,0.291,1548
13,Lil Happy Lil Sad,Survive,62,0.812,0.809,153913,0.232,0.00227,9,0.09,-12.797,1,0.0495,115,4,0.371,1549
13,Trippie Redd,Bird Shit,65,0.0493,0.78,228960,0.566,0.0,0,0.18,-8.354,1,0.12,160,4,0.476,1550
13,Blueface,Thotiana,93,0.18,0.906,129264,0.382,0.0,10,0.113,-12.89,0,0.269,104,4,0.391,1551
13,Upchurch,Hillbilly,62,0.0651,0.787,150857,0.752,0.0,2,0.108,-5.293,1,0.105,140,4,0.199,1552
13,Travis Scott,CAN'T SAY,82,0.201,0.702,198408,0.708,0.0,10,0.118,-5.366,0,0.0547,148,4,0.713,1553
13,Polo G,Pop Out (feat. Lil TJay),76,0.121,0.861,166640,0.621,0.0,1,0.0689,-7.106,1,0.362,84,4,0.254,1554
13,Trippie Redd,Diamond Minds,68,0.567,0.678,185828,0.477,0.0,7,0.11,-9.626,1,0.0836,93,4,0.481,1555
13,Quinn XCII,Tough (feat. Noah Kahan),71,0.388,0.729,178133,0.57,0.0,10,0.111,-7.047,1,0.0554,93,4,0.687,1556
13,Juice WRLD,Fast,79,0.427,0.613,208518,0.607,0.0,1,0.156,-5.93,0,0.0476,85,4,0.304,1557
13,Juice WRLD,Used To,74,0.0963,0.631,176443,0.709,0.0,2,0.376,-4.666,1,0.0505,85,4,0.2,1558
14,Arctic Monkeys,Four Out Of Five,66,0.0626,0.601,312347,0.863,0.0,0,0.0717,-4.31,1,0.0685,130,4,0.676,1559
14,Vendredi sur Mer,Les filles désir,62,0.338,0.582,196813,0.548,0.114,3,0.0962,-8.018,0,0.0462,80,4,0.38,1560
14,LP,Other People,63,0.0842,0.55,244946,0.677,0.0,11,0.144,-4.679,1,0.0259,91,4,0.489,1561
14,Loving,"A Long Slow Little Wave / Citizen, an Activity",64,0.505,0.577,153256,0.447,0.951,11,0.171,-9.709,0,0.0273,79,4,0.244,1562
14,The Pirouettes,L'escalier,63,0.0623,0.758,208987,0.682,0.00111,0,0.335,-5.794,0,0.0496,112,4,0.923,1563
14,Crumb,Locket,65,0.758,0.393,318379,0.481,0.73,1,0.0869,-10.462,1,0.0273,98,4,0.0763,1564
14,slenderbodies,anemone,64,0.884,0.854,228062,0.631,0.00999,11,0.202,-8.197,0,0.0452,120,4,0.609,1565
14,Sara Farell,Issues - Acoustic,63,0.742,0.627,189732,0.307,0.0,6,0.106,-6.994,1,0.0313,105,4,0.471,1566
14,Whethan,High (& Dua Lipa),70,0.0922,0.708,196707,0.552,0.0,10,0.0541,-5.552,0,0.21,148,4,0.686,1567
14,SALES,Big Sis,63,0.876,0.825,166400,0.482,0.209,2,0.101,-8.29,1,0.0378,100,4,0.338,1568
14,Jasmine Thompson,Like I'm Gonna Lose You,69,0.958,0.398,232339,0.174,4.16e-06,0,0.158,-11.16,1,0.0364,172,3,0.153,1569
14,James Smith,Tell Me That You Love Me,67,0.402,0.536,194659,0.317,0.0,6,0.11,-8.752,1,0.0359,144,4,0.319,1570
14,Anson Seabra,Robin Hood,65,0.952,0.634,221538,0.153,0.0,4,0.134,-14.409,1,0.0622,78,4,0.318,1571
14,FLETCHER,I Believe You,67,0.219,0.46,192993,0.498,0.00329,5,0.099,-6.312,1,0.0282,77,4,0.154,1572
14,alt-J,Breezeblocks,71,0.096,0.616,227080,0.656,0.000879,5,0.205,-7.298,1,0.0344,150,4,0.286,1573
14,Elephante,Catching On,62,0.23,0.626,227083,0.762,0.0,0,0.147,-3.627,0,0.0458,100,4,0.637,1574
14,Whethan,Good Nights (feat. Mascolo),67,0.443,0.849,165618,0.483,0.000141,6,0.0786,-7.114,0,0.291,101,4,0.282,1575
14,The Killers,When You Were Young,75,0.000152,0.467,220427,0.988,0.0484,11,0.28,-3.313,1,0.112,130,4,0.321,1576
14,Mild High Club,Homage,63,0.153,0.546,177493,0.468,0.00257,5,0.321,-8.167,1,0.0287,73,4,0.416,1577
14,ayokay,Kings of Summer - Single Version,64,0.222,0.734,207881,0.661,2.18e-06,11,0.201,-6.705,1,0.0356,135,4,0.253,1578
14,Quinn XCII,Intro (Slow),62,0.629,0.401,158040,0.325,2.12e-06,2,0.103,-13.575,1,0.068,85,4,0.209,1579
14,Jeremy Passion,Lemonade - Ukulele Version,66,0.868,0.546,181505,0.221,0.0,2,0.0994,-8.915,1,0.063,128,4,0.593,1580
14,L'Impératrice,Vanille fraise,65,0.0399,0.767,238183,0.547,0.485,7,0.0949,-11.458,0,0.0474,103,4,0.66,1581
14,The Growlers,Dope on a Rope,62,0.00132,0.421,250252,0.91,0.0,7,0.357,-3.724,1,0.1,146,4,0.723,1582
14,Kid Bloom,Different State of Mind,64,0.715,0.658,225532,0.393,0.209,11,0.173,-9.96,1,0.0363,141,4,0.74,1583
14,Jai Wolf,Starlight,62,0.00601,0.312,223059,0.72,0.0337,9,0.0936,-5.511,1,0.0338,170,4,0.119,1584
14,khai dreams,Lost in You,68,0.334,0.771,101000,0.607,0.0,5,0.122,-12.02,0,0.113,90,4,0.79,1585
14,Gerry Cinnamon,Sometimes,68,0.0214,0.638,196600,0.699,0.0,9,0.0739,-6.736,1,0.0304,150,4,0.959,1586
14,Fitz and The Tantrums,Let Me Love You - Recorded at Spotify Studios NYC,62,0.806,0.57,221362,0.363,3.38e-06,2,0.102,-6.606,1,0.0493,97,4,0.359,1587
14,I Belong to the Zoo,Sana,80,0.701,0.66,277099,0.373,0.0,7,0.226,-7.874,1,0.029,127,4,0.348,1588
14,Samm Henshaw,Broke,66,0.433,0.751,207722,0.684,5.92e-06,1,0.18,-4.325,1,0.303,90,4,0.864,1589
14,Jasmine Thompson,You Are My Sunshine,64,0.904,0.494,157869,0.215,0.0,2,0.109,-10.092,1,0.0321,124,4,0.313,1590
14,Quinn XCII,Sad Still,64,0.055,0.711,184920,0.673,0.0,8,0.064,-6.305,1,0.32,177,4,0.673,1591
14,Two Feet,Go Fuck Yourself,80,0.571,0.765,129600,0.327,0.0479,6,0.0787,-8.029,1,0.277,75,4,0.292,1592
14,The Marías,Only in My Dreams,66,0.405,0.519,170893,0.498,0.0965,10,0.0999,-11.604,1,0.0295,144,4,0.275,1593
14,James TW,When You Love Someone - Acoustic,68,0.803,0.711,210107,0.299,0.0,7,0.116,-8.286,1,0.0394,125,4,0.577,1594
14,Liam Gallagher,Wall Of Glass,64,6.42e-05,0.351,223547,0.939,0.00113,0,0.296,-4.469,1,0.0564,182,4,0.321,1595
14,Peach Pit,Tommy's Party,62,0.122,0.565,361760,0.438,0.0469,7,0.108,-8.722,1,0.0311,134,4,0.211,1596
14,boy pablo,"Dance, Baby!",67,0.0367,0.602,198000,0.601,0.00459,9,0.312,-8.521,1,0.0411,122,4,0.858,1597
14,ROZES,Halfway There,67,0.0435,0.591,207920,0.743,0.000731,0,0.362,-4.245,0,0.0456,160,4,0.251,1598
14,Foals,Exits,65,0.0559,0.483,357419,0.858,0.00107,9,0.514,-2.94,0,0.0346,188,4,0.712,1599
14,gianni & kyle,5 shots,68,0.135,0.919,181710,0.45,0.0,1,0.0577,-5.737,1,0.0688,92,4,0.448,1600
14,Clairo,Heaven,64,0.224,0.733,233871,0.262,4.79e-06,0,0.105,-13.766,1,0.028,135,3,0.444,1601
14,Gus Dapperton,"Prune, You Talk Funny",66,0.0177,0.57,212701,0.75,0.00247,10,0.197,-7.193,0,0.0383,140,4,0.578,1602
14,LEE HI,BREATHE,63,0.784,0.609,288993,0.246,0.0,8,0.0825,-8.449,1,0.0376,124,4,0.371,1603
14,The Killers,Run For Cover,67,0.0016,0.466,222147,0.951,0.00242,5,0.351,-3.315,1,0.126,165,4,0.499,1604
14,Elohim,Sleepy Eyes,68,0.051,0.608,202887,0.736,0.0,6,0.215,-6.7,1,0.165,97,4,0.489,1605
14,James Smith,T-Shirts - Acoustic,62,0.844,0.378,195481,0.254,0.0,7,0.111,-9.021,1,0.0353,79,4,0.373,1606
14,DOPE LEMON,Marinade,63,0.242,0.677,237961,0.74,0.0146,2,0.105,-6.528,1,0.0243,110,4,0.679,1607
14,Kurt Hugo Schneider,Just A Dream,62,0.193,0.439,263598,0.751,4.61e-05,9,0.0577,-7.632,1,0.0527,164,4,0.221,1608
14,Carlie Hanson,Only One,69,0.257,0.497,190732,0.486,0.0,8,0.0908,-5.89,1,0.241,94,3,0.668,1609
14,Said the Sky,All I Got,64,0.158,0.325,315724,0.578,0.00479,2,0.575,-6.786,1,0.0455,145,4,0.103,1610
14,Her,Five Minutes,62,0.415,0.612,228507,0.561,0.000758,10,0.104,-7.038,0,0.0529,100,4,0.446,1611
14,Her's,Cool with You,66,0.0124,0.533,375656,0.613,0.000684,0,0.299,-6.773,1,0.0495,107,4,0.554,1612
14,Travis Atreo,Clean,63,0.826,0.4,270000,0.25,0.0,0,0.118,-9.111,1,0.036,208,4,0.308,1613
14,Mac DeMarco,Still Beating,67,0.581,0.709,181587,0.496,0.195,1,0.151,-10.528,0,0.0417,78,4,0.469,1614
14,Rex Orange County,Sunflower,80,0.646,0.384,252231,0.765,0.00352,6,0.522,-4.463,1,0.0579,130,4,0.567,1615
14,Men I Trust,Lauren,64,0.777,0.762,218211,0.503,0.17,9,0.115,-9.397,0,0.0308,97,4,0.558,1616
14,Vera Blue,All The Pretty Girls,68,0.415,0.708,202628,0.591,0.0,11,0.117,-5.825,1,0.0348,121,4,0.618,1617
14,Magic City Hippies,Limestone,62,0.282,0.706,209165,0.457,0.00849,4,0.0614,-9.359,1,0.0383,78,4,0.723,1618
14,Noah Kahan,Hurt Somebody (With Julia Michaels),77,0.338,0.633,168640,0.559,0.0,6,0.262,-5.135,1,0.313,115,4,0.473,1619
14,Louis The Child,Love Is Alive (feat. Elohim),64,0.701,0.676,170611,0.5,0.0,8,0.596,-6.878,1,0.0412,98,4,0.915,1620
14,Big Wild,When I Get There,64,0.000196,0.694,220000,0.483,0.557,0,0.134,-7.157,1,0.0359,96,4,0.132,1621
14,Tyler Childers,Nose On The Grindstone,64,0.761,0.488,204000,0.281,0.0,10,0.13,-11.043,1,0.0555,150,3,0.402,1622
14,The Wombats,Lemon to a Knife Fight,62,0.000889,0.557,205822,0.849,0.0,9,0.0944,-3.58,0,0.0444,150,4,0.71,1623
14,Dardust,Birth - Acoustic Version,62,0.966,0.243,260143,0.225,0.586,2,0.0958,-14.001,0,0.0358,87,5,0.0785,1624
14,Banes World,You Say I'm in Love,69,0.427,0.623,176761,0.285,0.00278,1,0.189,-16.687,0,0.0538,140,4,0.343,1625
14,Jósean Log,Chachachá,72,0.791,0.68,215986,0.321,4.67e-06,5,0.125,-10.944,1,0.0376,111,4,0.416,1626
14,Bryce Vine,Glamorama,62,0.254,0.685,191053,0.605,0.0,2,0.113,-6.481,0,0.0755,154,4,0.493,1627
14,The Killers,Mr. Brightside,80,0.00108,0.33,222587,0.936,0.0,1,0.0926,-3.66,1,0.0917,148,4,0.234,1628
14,Ruth B.,Lost Boy,78,0.965,0.71,275280,0.0565,0.0,7,0.0889,-15.099,1,0.0534,124,4,0.348,1629
14,Mellow Fellow,How Was Your Day?,62,0.0472,0.447,188787,0.442,0.000559,8,0.331,-11.221,0,0.0471,160,4,0.776,1630
14,Tyler Childers,Feathered Indians,68,0.75,0.536,224947,0.574,0.00277,7,0.105,-6.705,1,0.0254,87,4,0.877,1631
14,Alextbh,Stoop So Low,65,0.669,0.46,197938,0.398,0.0,4,0.109,-9.074,0,0.0421,96,4,0.335,1632
14,Noah Kahan,Mess,66,0.173,0.589,212827,0.844,0.0,10,0.076,-3.925,1,0.0626,82,4,0.562,1633
14,bülow,Two Punks In Love,71,0.881,0.498,195347,0.418,0.0,0,0.113,-6.294,1,0.0539,190,4,0.796,1634
14,The xx,Intro,66,0.459,0.617,127920,0.778,0.925,9,0.128,-8.871,0,0.027,100,4,0.152,1635
14,The Killers,Shot At The Night,64,0.0917,0.509,242507,0.803,0.0135,5,0.109,-4.903,1,0.0558,186,4,0.239,1636
14,Elina,Here With Me,67,0.681,0.433,196365,0.267,0.0,7,0.0811,-10.419,1,0.0469,93,4,0.255,1637
14,Sasha Sloan,Older,68,0.725,0.581,184893,0.298,0.0,11,0.116,-9.54,1,0.0698,64,4,0.168,1638
14,NIKI,I Like U,65,0.071,0.48,267733,0.526,0.0,5,0.0879,-7.099,1,0.275,200,3,0.374,1639
14,Said the Sky,Just Us,65,0.194,0.751,162945,0.581,0.0,7,0.0982,-4.541,1,0.0553,109,4,0.334,1640
14,Tyler Ward,Shallow,65,0.825,0.332,182553,0.282,0.0,7,0.104,-7.257,1,0.044,187,4,0.234,1641
14,Vansire,Nice to See You,65,0.42,0.539,181678,0.535,0.632,1,0.263,-9.717,1,0.0319,79,4,0.352,1642
14,Anna Clendening,Boys Like You - Acoustic,71,0.928,0.477,238576,0.128,0.0,2,0.0875,-14.567,1,0.0707,89,4,0.38,1643
14,Clementine Duo,Don't Stop Believing,63,0.903,0.653,251820,0.227,0.0,0,0.105,-11.138,1,0.0277,100,4,0.284,1644
14,boy pablo,Feeling Lonely,69,0.014,0.635,197947,0.537,3.72e-05,6,0.103,-10.45,0,0.0536,118,4,0.885,1645
14,Whethan,Can't Hide,62,0.0429,0.61,184000,0.69,6.76e-05,2,0.166,-2.656,0,0.091,180,4,0.318,1646
14,Chase Atlantic,Into It,63,0.0503,0.518,196767,0.572,2.41e-05,10,0.129,-6.706,0,0.0416,130,4,0.291,1647
14,Jai Wolf,Lost (feat. Chelsea Jade),62,0.0533,0.672,241041,0.647,0.0932,1,0.122,-6.264,1,0.0314,100,4,0.237,1648
14,Louis The Child,It's Strange (feat. K.Flay),65,0.371,0.837,245581,0.492,0.0401,0,0.102,-7.792,1,0.354,86,4,0.417,1649
14,Ben&Ben,Kathang Isip,78,0.776,0.491,318814,0.314,4.76e-06,10,0.152,-8.58,1,0.0301,127,4,0.295,1650
14,Alex Newell,Kill The Lights (with Nile Rodgers) - Audien Remix,62,0.0837,0.647,224762,0.879,1.98e-06,7,0.538,-0.93,1,0.0831,126,4,0.427,1651
14,Travis Atreo,Somehow,62,0.622,0.494,225714,0.431,0.0,8,0.115,-9.608,1,0.0442,84,4,0.255,1652
14,Asher Roth,I Love College,64,0.107,0.708,241933,0.815,0.0,8,0.326,-4.044,1,0.25,86,4,0.657,1653
14,Quinn XCII,Iron & Steel,63,0.483,0.79,203653,0.49,0.0,5,0.201,-5.097,1,0.0942,140,4,0.577,1654
14,Rex Orange County,A Song About Being Sad,69,0.891,0.568,136000,0.263,0.0,5,0.183,-13.51,1,0.101,112,4,0.244,1655
14,Litany,Bedroom,63,0.0358,0.692,186781,0.452,0.0,6,0.157,-8.18,1,0.116,185,4,0.623,1656
14,Missy & Blonde,Stay,67,0.766,0.37,178203,0.318,0.0,11,0.307,-6.524,0,0.0339,174,4,0.47,1657
14,Gus Dapperton,My Favorite Fish,63,0.322,0.647,215676,0.65,0.0,5,0.34,-3.848,0,0.0449,74,4,0.677,1658
14,The Mayries,Rockabye - Acoustic Version,74,0.914,0.528,157467,0.291,0.0,10,0.121,-9.696,1,0.0401,77,4,0.355,1659
14,Peking Duk,Sugar,69,0.00415,0.529,191574,0.722,0.00155,8,0.207,-5.931,1,0.0418,97,4,0.467,1660
14,This Band,'Di Na Babalik,69,0.323,0.571,371893,0.469,0.000579,10,0.217,-9.605,1,0.029,136,4,0.253,1661
14,Two Feet,Her Life,65,0.288,0.74,168000,0.415,0.534,0,0.103,-11.429,1,0.0594,90,4,0.153,1662
14,Kings of Leon,Pyro,66,0.00757,0.365,250533,0.606,0.052,1,0.103,-7.174,0,0.0415,115,4,0.191,1663
14,City of the Sun,Perfect Instance,65,0.727,0.481,253061,0.256,0.816,5,0.114,-14.291,0,0.0284,104,3,0.0383,1664
14,Raheem DeVaughn,Don't Come Easy,66,0.862,0.68,203639,0.381,3.72e-06,11,0.0985,-10.084,0,0.225,71,4,0.215,1665
14,Broken Back,Happiest Man on Earth - Radio Edit,64,0.227,0.761,183480,0.709,2.29e-06,8,0.289,-6.976,0,0.0547,120,4,0.777,1666
14,Inner Wave,Eclipse,63,0.394,0.644,183633,0.748,0.91,4,0.358,-7.241,0,0.0291,120,4,0.732,1667
14,Eves Karydas,Further Than The Planes Fly,65,0.0466,0.567,178500,0.487,0.000739,0,0.121,-6.634,1,0.0243,83,4,0.254,1668
14,Lazy Weekends,Make You Remember,63,0.395,0.746,213760,0.496,0.0,5,0.0898,-4.796,1,0.0826,140,4,0.849,1669
14,Christian Leave,Can't Help Falling in Love,66,0.983,0.608,135714,0.269,1.96e-06,0,0.337,-7.201,1,0.0329,126,3,0.389,1670
14,Jason Walker,Echo,64,0.664,0.403,212640,0.45,7.57e-06,8,0.0946,-6.314,1,0.0297,148,3,0.116,1671
14,Rhys,Too Good To Be True,71,0.0991,0.669,201173,0.656,0.0,0,0.268,-7.1,1,0.112,102,4,0.592,1672
14,Khel Pangilinan,Weak,73,0.179,0.71,211200,0.373,0.0,5,0.156,-10.611,0,0.0618,127,4,0.141,1673
14,Maygen Lacey,Malibu - Acoustic,64,0.95,0.725,244631,0.161,4.85e-05,4,0.112,-12.642,1,0.0391,112,4,0.0879,1674
14,Mokita,Love Alone,62,0.51,0.632,185108,0.454,2.68e-06,7,0.179,-6.996,1,0.0505,90,4,0.493,1675
14,Mac DeMarco,Salad Days,67,0.0876,0.43,145893,0.771,0.0239,5,0.121,-7.176,1,0.0375,201,4,0.772,1676
14,SOYOU,I Miss You,63,0.901,0.454,169449,0.344,0.0,5,0.129,-6.002,1,0.0316,133,4,0.209,1677
14,Summer Salt,Candy Wrappers,65,0.696,0.692,194418,0.546,0.415,5,0.302,-7.33,1,0.0262,95,4,0.483,1678
14,Missy & Blonde,Swalla - Acoustic Version,63,0.852,0.555,217598,0.309,0.0,1,0.121,-9.394,0,0.0337,135,4,0.469,1679
14,Olivia O'Brien,hate u love u,80,0.71,0.401,175467,0.398,0.0,6,0.0962,-8.993,0,0.183,180,4,0.265,1680
14,Goody Grace,Girls in the Suburbs Singing Smiths Songs (feat. G-Eazy),62,0.439,0.564,189027,0.356,0.0,9,0.0979,-13.448,1,0.387,62,4,0.496,1681
14,Mellow Fellow,Dancing,64,0.736,0.375,282671,0.474,9.75e-05,8,0.287,-7.856,0,0.0308,102,4,0.392,1682
14,Arctic Monkeys,Fireside,64,0.0234,0.538,181049,0.953,0.00126,9,0.113,-5.611,0,0.056,100,4,0.74,1683
14,The Walters,I Love You So,70,0.65,0.578,160254,0.669,0.0,10,0.13,-4.898,1,0.0377,76,4,0.503,1684
14,Clara Luciani,La grenade,71,0.138,0.724,194493,0.697,0.000717,11,0.126,-6.594,0,0.0539,130,4,0.961,1685
14,Grace Grundy,Eastside,62,0.898,0.612,169428,0.267,0.0,6,0.153,-9.289,0,0.0395,78,4,0.66,1686
14,EDEN,drugs,69,0.601,0.484,338333,0.444,0.0,4,0.238,-6.935,0,0.0636,144,4,0.226,1687
14,Gavin Mikhail,"The Night We Met (from ""13 Reasons Why"")",69,0.938,0.394,177477,0.33,0.0,3,0.116,-8.117,1,0.0497,84,5,0.204,1688
14,I Belong to the Zoo,Balang Araw,75,0.395,0.523,288208,0.391,0.0,7,0.142,-9.283,1,0.0298,140,4,0.354,1689
14,Vera Blue,Like I Remember You,64,0.65,0.415,187742,0.334,0.00088,7,0.131,-9.412,1,0.045,200,4,0.359,1690
14,Quinn XCII,Matches,63,0.457,0.711,203773,0.431,1.75e-05,4,0.223,-8.572,1,0.0889,86,4,0.297,1691
14,No Rome,Narcissist (feat. The 1975),74,0.219,0.543,195502,0.682,1.53e-06,3,0.085,-5.81,1,0.112,180,4,0.424,1692
14,Yuno,No Going Back,62,0.0114,0.714,208200,0.713,0.0183,2,0.0608,-5.52,0,0.027,93,4,0.9,1693
14,Goody Grace,Two Shots (feat. gnash),67,0.0542,0.768,179915,0.408,0.0,4,0.106,-8.551,0,0.0714,130,4,0.0905,1694
14,Luke Christopher,Lot to Learn,69,0.0948,0.405,248337,0.846,0.0,6,0.0666,-3.57,1,0.195,82,4,0.602,1695
14,Sticky Fingers,Rum Rage,67,0.873,0.594,252300,0.273,0.0,5,0.0895,-9.402,1,0.0291,132,4,0.362,1696
14,Amy Shark,All Loved Up,66,0.0264,0.565,210000,0.603,4.02e-05,9,0.0738,-6.33,1,0.177,178,4,0.171,1697
14,Oh Wonder,Technicolour Beat,65,0.633,0.599,180120,0.36,5.44e-05,5,0.0849,-10.347,0,0.032,130,4,0.0956,1698
14,Louis The Child,Last To Leave (feat. Caroline Ailin),65,0.052,0.753,180148,0.602,0.000249,0,0.102,-6.326,1,0.149,94,4,0.555,1699
14,Oh Wonder,Without You,64,0.249,0.636,224740,0.485,2.96e-06,11,0.107,-7.138,0,0.0661,87,4,0.266,1700
14,FRENSHIP,Capsize,76,0.0398,0.683,237707,0.708,0.155,5,0.686,-6.244,0,0.0305,93,4,0.355,1701
14,Mac DeMarco,Freaking Out the Neighborhood,66,0.0639,0.565,173889,0.832,0.0291,8,0.386,-5.751,0,0.108,143,4,0.847,1702
14,Oliver Riot,Alcatraz,62,0.644,0.589,268311,0.453,0.000372,4,0.0557,-10.039,0,0.0302,80,4,0.119,1703
14,Crumb,Plants,62,0.607,0.494,191904,0.406,0.53,11,0.122,-10.725,0,0.0416,81,4,0.219,1704
14,Ben Rector,I Like You,62,0.343,0.657,138518,0.356,1.27e-06,3,0.11,-11.808,1,0.0362,79,4,0.394,1705
14,The Kooks,Naive,64,0.0688,0.547,203507,0.816,0.0,8,0.127,-6.165,0,0.0624,103,4,0.722,1706
14,Kings of Leon,Supersoaker,64,0.00319,0.436,230227,0.871,0.000473,9,0.114,-4.446,1,0.0384,139,4,0.71,1707
14,boy pablo,Everytime,71,0.0252,0.431,172941,0.669,0.0433,2,0.117,-10.065,1,0.035,204,4,0.855,1708
14,Rex Orange County,Corduroy Dreams,74,0.653,0.61,206975,0.305,0.0,4,0.103,-14.037,1,0.053,114,4,0.222,1709
14,Temporex,Nice Boys,64,0.495,0.546,180846,0.669,0.735,2,0.25,-10.806,1,0.103,75,4,0.337,1710
14,Sam Tinnesz,Play With Fire (feat. Yacht Money),69,0.0162,0.573,180691,0.539,1.16e-05,2,0.105,-6.091,0,0.0322,75,4,0.39,1711
14,This Band,Kahit Ayaw Mo Na,81,0.341,0.662,243015,0.529,0.000208,2,0.105,-8.539,1,0.0351,128,4,0.424,1712
15,Ólafur Arnalds,Doria - Island Songs VII,63,0.992,0.208,202547,0.134,0.934,3,0.132,-18.42,1,0.0337,170,4,0.126,1713
15,Gustavo Santaolalla,The Choice,63,0.909,0.303,102373,0.00338,0.89,4,0.116,-30.932,0,0.0493,51,4,0.347,1714
15,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",62,0.986,0.169,174267,0.0161,0.86,9,0.0805,-31.034,0,0.0442,128,3,0.0573,1715
15,Howard Shore,"The Council of Elrond (feat. ""Aniron) (Theme for Aragorn and Arwen "")",63,0.979,0.104,229107,0.111,0.926,1,0.11,-20.031,1,0.0517,84,4,0.039,1716
15,Erik Satie,Première Gymnopédie,63,0.995,0.593,204267,0.00543,0.952,7,0.0814,-35.422,1,0.0699,76,3,0.314,1717
15,Howard Shore,Concerning Hobbits,64,0.843,0.488,175040,0.0629,0.406,2,0.133,-21.524,1,0.0342,104,4,0.175,1718
15,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",68,0.982,0.194,433800,0.0324,0.961,5,0.0916,-28.215,1,0.0382,144,4,0.0596,1719
15,Claude Debussy,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,65,0.993,0.343,279160,0.0252,0.932,1,0.0454,-27.013,1,0.0488,67,5,0.0395,1720
15,DragonForce,Through The Fire And Flames,63,0.00176,0.113,441560,0.951,0.00718,0,0.334,-4.743,0,0.129,200,4,0.139,1721
15,Harold Budd,Olancha Farewell,69,0.992,0.196,138427,0.00687,0.917,7,0.106,-34.255,1,0.0442,72,4,0.053,1722
15,Harold Budd,The Whispers,68,0.995,0.228,163000,0.00385,0.917,9,0.0858,-35.213,0,0.0449,141,3,0.117,1723
15,Philip Glass,Etude No. 2,62,0.992,0.235,295560,0.166,0.87,5,0.101,-19.632,1,0.0347,101,4,0.0356,1724
15,Erik Satie,Gymnopédie No. 1,62,0.994,0.469,205867,0.0128,0.937,7,0.0941,-36.856,1,0.119,73,3,0.354,1725
15,Ludwig van Beethoven,"Für Elise, WoO 59",65,0.994,0.303,188467,0.108,0.877,9,0.0805,-27.433,0,0.0473,127,3,0.18,1726
